time,state,x,y,h,frame_id,line_pos,eKp,turn_rate,valid_cnt,tripA,tripAh,tripB,tripBh,ir_L,ir_R,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
# remark: robobot/cmd/ti/log 1
# remark: robobot/cmd/ti/alive 2025-04-16 20:10:10.851812
1744827014.49,-1,0.084,-0.009,-0.125,5,-0.106,0.333,0.052,20,0.087,-0.125,0.087,-0.125,1.50,1.50,-0.020,-0.111,1.095,-0.694,6.638,-1.785
# remark: robobot/cmd/ti/rc 0.070 0.170 1744827014.4937248
1744827014.49,-1,0.085,-0.009,-0.124,5,-0.113,0.170,0.052,20,0.087,-0.124,0.087,-0.124,1.50,1.50,-0.020,-0.111,1.095,-0.694,6.638,-1.785
1744827014.51,-1,0.085,-0.009,-0.123,5,-0.113,0.170,-0.035,20,0.089,-0.123,0.089,-0.123,1.50,1.50,0.083,-0.011,0.804,1.656,-3.403,-1.175
# remark: robobot/cmd/ti/rc 0.070 0.225 1744827014.512723
1744827014.51,-1,0.085,-0.009,-0.123,5,-0.115,0.225,-0.035,20,0.089,-0.123,0.089,-0.123,1.50,1.50,0.083,-0.011,0.804,1.656,-3.403,-1.175
# remark: robobot/cmd/ti/rc 0.070 0.077 1744827014.527401
1744827014.53,-1,0.086,-0.009,-0.120,5,-0.115,0.077,-0.113,20,0.090,-0.120,0.090,-0.120,1.50,1.50,-0.029,-0.099,1.121,-0.968,0.870,1.816
1744827014.53,-1,0.087,-0.009,-0.119,5,-0.115,0.077,-0.113,20,0.090,-0.119,0.090,-0.119,1.50,1.50,-0.020,-0.044,0.937,0.008,4.776,4.013
# remark: robobot/cmd/ti/rc 0.070 0.050 1744827014.52823
1744827014.53,-1,0.087,-0.009,-0.119,5,-0.116,0.050,-0.113,20,0.090,-0.119,0.090,-0.119,1.50,1.50,-0.020,-0.044,0.937,0.008,4.776,4.013
1744827014.63,-1,0.088,-0.009,-0.118,5,-0.116,0.050,-0.196,20,0.091,-0.118,0.091,-0.118,1.50,1.50,-0.002,-0.000,0.881,-0.388,-4.074,4.013
# remark: robobot/cmd/ti/rc 0.070 0.144 1744827014.6305978
1744827014.63,-1,0.088,-0.009,-0.118,5,-0.120,0.144,-0.196,20,0.091,-0.118,0.091,-0.118,1.50,1.50,-0.002,-0.000,0.881,-0.388,-4.074,4.013
# remark: robobot/cmd/ti/rc 0.070 0.249 1744827014.631412
1744827014.63,-1,0.088,-0.009,-0.119,5,-0.127,0.249,-0.061,20,0.092,-0.119,0.092,-0.119,1.50,1.50,0.028,0.027,1.128,-0.541,1.083,2.701
1744827014.63,-1,0.089,-0.010,-0.119,5,-0.127,0.249,-0.061,20,0.092,-0.119,0.092,-0.119,1.50,1.50,0.082,0.024,0.812,-0.572,2.884,1.389
# remark: robobot/cmd/ti/rc 0.070 0.267 1744827014.6322181
1744827014.63,-1,0.089,-0.010,-0.119,5,-0.132,0.267,-0.061,20,0.092,-0.119,0.092,-0.119,1.50,1.50,0.082,0.024,0.812,-0.572,2.884,1.389
1744827014.63,-1,0.090,-0.010,-0.119,5,-0.132,0.267,0.061,20,0.093,-0.119,0.093,-0.119,1.50,1.50,0.059,0.017,0.978,-0.236,-3.525,-4.196
# remark: robobot/cmd/ti/rc 0.070 0.197 1744827014.633056
1744827014.63,-1,0.090,-0.010,-0.119,5,-0.135,0.197,0.061,20,0.093,-0.119,0.093,-0.119,1.50,1.50,0.059,0.017,0.978,-0.236,-3.525,-4.196
# remark: robobot/cmd/ti/rc 0.070 0.125 1744827014.633486
1744827014.63,-1,0.090,-0.010,-0.117,5,-0.137,0.125,-0.013,20,0.094,-0.117,0.094,-0.117,1.50,1.50,0.054,-0.027,1.054,-0.694,4.623,-2.640
1744827014.63,-1,0.091,-0.010,-0.118,5,-0.137,0.125,-0.013,20,0.094,-0.118,0.094,-0.118,1.50,1.50,-0.016,-0.041,0.846,0.161,0.015,-2.060
# remark: robobot/cmd/ti/rc 0.070 0.140 1744827014.633919
1744827014.63,-1,0.091,-0.010,-0.117,5,-0.140,0.140,-0.013,20,0.094,-0.117,0.094,-0.117,1.50,1.50,-0.016,-0.041,0.846,0.161,0.015,-2.060
1744827014.63,-1,0.092,-0.010,-0.117,5,-0.140,0.140,-0.074,20,0.095,-0.117,0.095,-0.117,1.50,1.50,0.025,-0.038,1.032,-0.968,-2.792,-0.015
# remark: robobot/cmd/ti/rc 0.070 0.179 1744827014.634437
1744827014.63,-1,0.092,-0.010,-0.117,5,-0.143,0.179,-0.074,20,0.095,-0.117,0.095,-0.117,1.50,1.50,0.025,-0.038,1.032,-0.968,-2.792,-0.015
# remark: robobot/cmd/ti/rc 0.070 0.194 1744827014.634881
1744827014.63,-1,0.093,-0.010,-0.117,5,-0.147,0.194,-0.039,20,0.096,-0.117,0.096,-0.117,1.50,1.50,-0.017,-0.048,0.993,0.466,2.365,1.602
1744827014.64,-1,0.093,-0.010,-0.117,5,-0.147,0.194,-0.039,20,0.096,-0.117,0.096,-0.117,1.50,1.50,0.023,-0.030,0.918,-0.266,-1.053,2.152
# remark: robobot/cmd/ti/rc 0.070 0.175 1744827014.635482
1744827014.64,-1,0.093,-0.010,-0.117,5,-0.150,0.175,-0.039,20,0.096,-0.117,0.096,-0.117,1.50,1.50,0.023,-0.030,0.918,-0.266,-1.053,2.152
1744827014.64,-1,0.094,-0.010,-0.117,5,-0.150,0.175,0.022,20,0.098,-0.117,0.098,-0.117,1.50,1.50,0.081,0.065,1.042,-0.816,-0.473,-0.137
# remark: robobot/cmd/ti/rc 0.070 0.121 1744827014.635963
1744827014.64,-1,0.094,-0.010,-0.117,5,-0.151,0.121,0.022,20,0.098,-0.117,0.098,-0.117,1.50,1.50,0.081,0.065,1.042,-0.816,-0.473,-0.137
# remark: robobot/cmd/ti/rc 0.070 0.119 1744827014.637172
1744827014.64,-1,0.095,-0.010,-0.117,5,-0.153,0.119,-0.026,20,0.099,-0.117,0.099,-0.117,1.50,1.50,0.093,-0.066,0.959,-0.968,1.572,1.022
1744827014.64,-1,0.095,-0.010,-0.117,5,-0.153,0.119,-0.026,20,0.099,-0.117,0.099,-0.117,1.50,1.50,0.062,-0.009,0.984,-0.450,-0.198,1.511
# remark: robobot/cmd/ti/rc 0.070 0.152 1744827014.6423502
1744827014.64,-1,0.095,-0.010,-0.117,5,-0.155,0.152,-0.026,20,0.099,-0.117,0.099,-0.117,1.50,1.50,0.062,-0.009,0.984,-0.450,-0.198,1.511
1744827014.65,-1,0.096,-0.010,-0.117,5,-0.155,0.152,-0.017,20,0.100,-0.117,0.100,-0.117,1.50,1.50,0.072,-0.012,1.024,-1.518,1.907,2.091
# remark: robobot/cmd/ti/rc 0.070 0.150 1744827014.651807
1744827014.65,-1,0.096,-0.010,-0.117,5,-0.158,0.150,-0.017,20,0.100,-0.117,0.100,-0.117,1.50,1.50,0.072,-0.012,1.024,-1.518,1.907,2.091
# remark: robobot/cmd/ti/rc 0.070 0.180 1744827014.662394
1744827014.66,-1,0.096,-0.010,-0.117,5,-0.162,0.180,0.022,20,0.100,-0.117,0.100,-0.117,1.50,1.50,0.052,-0.073,0.934,1.382,-0.748,0.259
1744827014.67,-1,0.097,-0.010,-0.117,5,-0.162,0.180,0.022,20,0.100,-0.117,0.100,-0.117,1.50,1.50,0.021,-0.061,1.009,-0.511,-0.015,0.290
# remark: robobot/cmd/ti/rc 0.070 0.161 1744827014.676626
1744827014.68,-1,0.097,-0.010,-0.117,5,-0.163,0.161,0.022,20,0.100,-0.117,0.100,-0.117,1.50,1.50,0.021,-0.061,1.009,-0.511,-0.015,0.290
1744827014.68,-1,0.098,-0.011,-0.117,5,-0.163,0.161,0.013,20,0.101,-0.117,0.101,-0.117,1.50,1.50,0.042,-0.022,0.952,1.229,1.389,-0.107
# remark: robobot/cmd/ti/rc 0.070 0.103 1744827014.684202
1744827014.68,-1,0.098,-0.011,-0.117,5,-0.164,0.103,0.013,20,0.101,-0.117,0.101,-0.117,1.50,1.50,0.042,-0.022,0.952,1.229,1.389,-0.107
# remark: robobot/cmd/ti/rc 0.070 0.165 1744827014.693293
1744827014.69,-1,0.098,-0.011,-0.115,5,-0.168,0.165,-0.135,20,0.102,-0.115,0.102,-0.115,1.50,1.50,0.025,-0.010,0.903,-0.907,-1.999,0.595
1744827014.70,-1,0.099,-0.011,-0.113,5,-0.168,0.165,-0.135,20,0.102,-0.113,0.102,-0.113,1.50,1.50,0.007,0.017,1.067,0.161,1.114,-0.290
# remark: robobot/cmd/ti/rc 0.070 0.181 1744827014.702368
1744827014.70,-1,0.099,-0.011,-0.112,5,-0.170,0.181,-0.135,20,0.102,-0.112,0.102,-0.112,1.50,1.50,0.007,0.017,1.067,0.161,1.114,-0.290
1744827014.71,-1,0.100,-0.011,-0.112,5,-0.170,0.181,-0.174,20,0.104,-0.112,0.104,-0.112,1.50,1.50,0.081,-0.096,0.961,-0.053,-1.266,6.210
# remark: robobot/cmd/ti/rc 0.070 0.066 1744827014.733582
1744827014.73,-1,0.100,-0.011,-0.112,5,-0.168,0.066,-0.174,20,0.104,-0.112,0.104,-0.112,1.50,1.50,0.081,-0.096,0.961,-0.053,-1.266,6.210
# remark: robobot/cmd/ti/rc 0.070 0.069 1744827014.734421
1744827014.73,-1,0.100,-0.011,-0.112,5,-0.170,0.069,-0.078,20,0.105,-0.112,0.105,-0.112,1.50,1.50,0.019,0.041,1.043,0.100,4.410,4.746
1744827014.74,-1,0.101,-0.011,-0.112,5,-0.170,0.069,-0.078,20,0.105,-0.112,0.105,-0.112,1.50,1.50,0.014,0.001,0.904,-1.121,1.419,4.410
# remark: robobot/cmd/ti/rc 0.070 0.160 1744827014.744535
1744827014.74,-1,0.101,-0.011,-0.111,6,-0.173,0.160,-0.078,20,0.105,-0.111,0.105,-0.111,1.50,1.50,0.014,0.001,0.904,-1.121,1.419,4.410
1744827014.75,-1,0.102,-0.011,-0.108,6,-0.173,0.160,-0.065,20,0.106,-0.108,0.106,-0.108,1.50,1.50,0.009,-0.025,0.954,0.985,-1.450,1.358
# remark: robobot/cmd/ti/rc 0.070 0.160 1744827014.74526
1744827014.75,-1,0.102,-0.011,-0.108,6,-0.175,0.160,-0.065,20,0.106,-0.108,0.106,-0.108,1.50,1.50,0.009,-0.025,0.954,0.985,-1.450,1.358
# remark: robobot/cmd/ti/rc 0.070 0.157 1744827014.751898
1744827014.75,-1,0.102,-0.011,-0.106,6,-0.177,0.157,-0.204,20,0.107,-0.106,0.107,-0.106,1.50,1.50,0.020,-0.025,1.005,-2.006,0.290,1.114
1744827014.76,-1,0.103,-0.011,-0.108,6,-0.177,0.157,-0.204,20,0.107,-0.108,0.107,-0.108,1.50,1.50,0.057,-0.117,0.949,1.198,-3.250,3.983
# remark: robobot/cmd/ti/rc 0.070 0.184 1744827014.7635598
1744827014.76,-1,0.103,-0.011,-0.108,6,-0.181,0.184,-0.204,20,0.107,-0.108,0.107,-0.108,1.50,1.50,0.057,-0.117,0.949,1.198,-3.250,3.983
1744827014.77,-1,0.104,-0.011,-0.109,6,-0.181,0.184,-0.083,20,0.108,-0.109,0.108,-0.109,1.50,1.50,0.073,0.113,1.050,-1.029,2.029,3.708
# remark: robobot/cmd/ti/rc 0.070 0.192 1744827014.77217
1744827014.77,-1,0.104,-0.011,-0.109,6,-0.184,0.192,-0.083,20,0.108,-0.109,0.108,-0.109,1.50,1.50,0.073,0.113,1.050,-1.029,2.029,3.708
# remark: robobot/cmd/ti/rc 0.070 0.193 1744827014.785148
1744827014.79,-1,0.104,-0.011,-0.109,6,-0.187,0.193,0.091,20,0.109,-0.109,0.109,-0.109,1.50,1.50,0.048,0.032,0.919,1.504,3.433,0.687
1744827014.79,-1,0.105,-0.011,-0.109,6,-0.187,0.193,0.091,20,0.109,-0.109,0.109,-0.109,1.50,1.50,0.109,0.032,0.878,-0.236,-2.182,-2.121
# remark: robobot/cmd/ti/rc 0.070 0.168 1744827014.7923148
1744827014.79,-1,0.105,-0.011,-0.108,6,-0.188,0.168,0.091,20,0.109,-0.108,0.109,-0.108,1.50,1.50,0.109,0.032,0.878,-0.236,-2.182,-2.121
1744827014.80,-1,0.106,-0.011,-0.104,6,-0.188,0.168,-0.065,20,0.110,-0.104,0.110,-0.104,1.50,1.50,0.075,-0.048,1.041,-1.029,-1.083,-0.076
# remark: robobot/cmd/ti/alive 2025-04-16 20:10:10.851812
# remark: robobot/cmd/ti/rc 0.070 0.138 1744827014.805514
1744827014.81,-1,0.106,-0.011,-0.104,6,-0.191,0.138,-0.065,20,0.110,-0.104,0.110,-0.104,1.50,1.50,0.075,-0.048,1.041,-1.029,-1.083,-0.076
# remark: robobot/cmd/ti/rc 0.070 0.159 1744827014.820149
1744827014.82,-1,0.106,-0.012,-0.103,6,-0.192,0.159,-0.109,20,0.111,-0.103,0.111,-0.103,1.50,1.50,-0.076,-0.212,1.049,0.741,0.137,5.570
1744827014.82,-1,0.107,-0.012,-0.102,6,-0.192,0.159,-0.109,20,0.111,-0.102,0.111,-0.102,1.50,1.50,-0.015,0.019,0.953,-2.189,0.565,5.692
# remark: robobot/cmd/ti/rc 0.070 0.155 1744827014.827577
1744827014.83,-1,0.107,-0.012,-0.102,6,-0.195,0.155,-0.109,20,0.111,-0.102,0.111,-0.102,1.50,1.50,-0.015,0.019,0.953,-2.189,0.565,5.692
1744827014.83,-1,0.108,-0.012,-0.100,6,-0.195,0.155,-0.191,20,0.112,-0.100,0.112,-0.100,1.50,1.50,-0.087,0.003,0.957,0.100,-0.931,6.851
# remark: robobot/cmd/ti/rc 0.070 0.172 1744827014.833067
1744827014.83,-1,0.108,-0.012,-0.100,6,-0.197,0.172,-0.191,20,0.112,-0.100,0.112,-0.100,1.50,1.50,-0.087,0.003,0.957,0.100,-0.931,6.851
# remark: robobot/cmd/ti/rc 0.070 0.175 1744827014.843002
1744827014.84,-1,0.108,-0.012,-0.100,6,-0.200,0.175,-0.165,20,0.113,-0.100,0.113,-0.100,1.50,1.50,0.114,0.019,1.077,0.435,-1.999,6.851
1744827014.85,-1,0.109,-0.012,-0.100,6,-0.200,0.175,-0.165,20,0.113,-0.100,0.113,-0.100,1.50,1.50,-0.013,0.041,1.057,-1.853,4.837,3.098
# remark: robobot/cmd/ti/rc 0.070 0.181 1744827014.851685
1744827014.85,-1,0.109,-0.012,-0.100,6,-0.202,0.181,-0.165,20,0.113,-0.100,0.113,-0.100,1.50,1.50,-0.013,0.041,1.057,-1.853,4.837,3.098
1744827014.86,-1,0.110,-0.012,-0.098,6,-0.202,0.181,-0.057,20,0.114,-0.098,0.114,-0.098,1.50,1.50,0.071,-0.050,0.888,2.663,-4.166,2.365
# remark: robobot/cmd/ti/rc 0.070 0.170 1744827014.862554
1744827014.86,-1,0.110,-0.012,-0.098,6,-0.204,0.170,-0.057,20,0.114,-0.098,0.114,-0.098,1.50,1.50,0.071,-0.050,0.888,2.663,-4.166,2.365
# remark: robobot/cmd/ti/rc 0.070 0.125 1744827014.873118
1744827014.87,-1,0.110,-0.012,-0.097,6,-0.204,0.125,-0.057,20,0.115,-0.097,0.115,-0.097,1.50,1.50,-0.049,-0.002,1.041,-1.609,1.389,0.290
1744827014.88,-1,0.111,-0.012,-0.096,6,-0.204,0.125,-0.057,20,0.115,-0.096,0.115,-0.096,1.50,1.50,0.129,-0.044,0.882,1.870,0.443,3.952
# remark: robobot/cmd/ti/rc 0.070 0.114 1744827014.886932
1744827014.89,-1,0.111,-0.012,-0.097,6,-0.205,0.114,-0.057,20,0.115,-0.097,0.115,-0.097,1.50,1.50,0.129,-0.044,0.882,1.870,0.443,3.952
1744827014.90,-1,0.112,-0.012,-0.097,6,-0.205,0.114,-0.130,20,0.116,-0.097,0.116,-0.097,1.50,1.50,-0.090,-0.014,1.053,0.313,1.419,7.095
# remark: robobot/cmd/ti/rc 0.070 0.147 1744827014.897683
1744827014.90,-1,0.112,-0.012,-0.097,6,-0.207,0.147,-0.130,20,0.116,-0.097,0.116,-0.097,1.50,1.50,-0.090,-0.014,1.053,0.313,1.419,7.095
# remark: robobot/cmd/ti/rc 0.070 0.176 1744827014.907264
1744827014.91,-1,0.112,-0.012,-0.096,6,-0.210,0.176,-0.026,20,0.117,-0.096,0.117,-0.096,1.50,1.50,0.124,0.093,0.995,-2.189,0.504,4.807
1744827014.91,-1,0.113,-0.012,-0.095,6,-0.210,0.176,-0.026,20,0.117,-0.095,0.117,-0.095,1.50,1.50,0.058,-0.019,0.996,2.297,-3.983,3.769
# remark: robobot/cmd/ti/rc 0.070 0.185 1744827014.9154382
1744827014.92,-1,0.113,-0.012,-0.095,6,-0.212,0.185,-0.026,20,0.117,-0.095,0.117,-0.095,1.50,1.50,0.058,-0.019,0.996,2.297,-3.983,3.769
1744827014.93,-1,0.114,-0.012,-0.094,6,-0.212,0.185,-0.065,20,0.118,-0.094,0.118,-0.094,1.50,1.50,0.102,-0.000,0.900,-1.975,1.724,1.999
# remark: robobot/cmd/ti/rc 0.070 0.201 1744827014.9259279
1744827014.93,-1,0.114,-0.012,-0.094,6,-0.216,0.201,-0.065,20,0.118,-0.094,0.118,-0.094,1.50,1.50,0.102,-0.000,0.900,-1.975,1.724,1.999
# remark: robobot/cmd/ti/rc 0.070 0.201 1744827014.931375
1744827014.93,-1,0.114,-0.012,-0.094,6,-0.217,0.201,-0.070,20,0.119,-0.094,0.119,-0.094,1.50,1.50,0.098,-0.068,0.985,0.954,-2.701,4.044
1744827014.95,-1,0.115,-0.012,-0.094,6,-0.217,0.201,-0.070,20,0.119,-0.094,0.119,-0.094,1.50,1.50,-0.084,-0.009,1.040,0.649,5.997,3.983
# remark: robobot/cmd/ti/rc 0.070 0.160 1744827014.951815
1744827014.95,-1,0.115,-0.012,-0.092,6,-0.219,0.160,-0.070,20,0.119,-0.092,0.119,-0.092,1.50,1.50,-0.084,-0.009,1.040,0.649,5.997,3.983
1744827014.96,-1,0.116,-0.012,-0.092,6,-0.219,0.160,-0.074,20,0.120,-0.092,0.120,-0.092,1.50,1.50,0.069,-0.096,0.748,-1.151,-0.626,5.966
# remark: robobot/cmd/ti/rc 0.070 0.152 1744827014.961441
1744827014.96,-1,0.116,-0.012,-0.092,6,-0.220,0.152,-0.074,20,0.120,-0.092,0.120,-0.092,1.50,1.50,0.069,-0.096,0.748,-1.151,-0.626,5.966
# remark: robobot/cmd/ti/rc 0.070 0.155 1744827014.9668632
1744827014.97,-1,0.116,-0.013,-0.091,6,-0.222,0.155,-0.048,20,0.121,-0.091,0.121,-0.091,1.50,1.50,0.094,0.048,1.149,0.832,-5.234,5.447
1744827014.97,-1,0.117,-0.013,-0.090,6,-0.222,0.155,-0.048,20,0.121,-0.090,0.121,-0.090,1.50,1.50,-0.013,-0.082,1.014,1.229,6.058,5.997
# remark: robobot/cmd/ti/rc 0.070 0.176 1744827014.975293
1744827014.98,-1,0.117,-0.013,-0.090,6,-0.224,0.176,-0.048,20,0.121,-0.090,0.121,-0.090,1.50,1.50,-0.013,-0.082,1.014,1.229,6.058,5.997
1744827014.98,-1,0.118,-0.013,-0.090,6,-0.224,0.176,-0.113,20,0.122,-0.090,0.122,-0.090,1.50,1.50,0.069,0.026,0.855,1.015,-2.914,8.011
# remark: robobot/cmd/ti/rc 0.070 0.165 1744827014.983469
1744827014.98,-1,0.118,-0.013,-0.090,6,-0.226,0.165,-0.113,20,0.122,-0.090,0.122,-0.090,1.50,1.50,0.069,0.026,0.855,1.015,-2.914,8.011
# remark: robobot/cmd/ti/rc 0.070 0.181 1744827014.994595
1744827014.99,-1,0.119,-0.013,-0.088,6,-0.228,0.181,-0.065,20,0.124,-0.088,0.124,-0.088,1.50,1.50,0.015,0.013,1.027,-2.982,-0.626,3.891
1744827015.00,-1,0.119,-0.013,-0.088,6,-0.228,0.181,-0.065,20,0.124,-0.088,0.124,-0.088,1.50,1.50,0.035,-0.083,0.975,3.884,2.609,7.889
# remark: robobot/cmd/ti/rc 0.070 0.189 1744827015.002074
1744827015.00,-1,0.119,-0.013,-0.089,6,-0.230,0.189,-0.065,20,0.124,-0.089,0.124,-0.089,1.50,1.50,0.035,-0.083,0.975,3.884,2.609,7.889
1744827015.01,-1,0.120,-0.013,-0.087,6,-0.230,0.189,-0.100,20,0.125,-0.087,0.125,-0.087,1.50,1.50,0.059,0.015,0.843,-1.914,-0.381,7.614
# remark: robobot/cmd/ti/rc 0.070 0.171 1744827015.013186
1744827015.01,-1,0.120,-0.013,-0.087,6,-0.232,0.171,-0.100,20,0.125,-0.087,0.125,-0.087,1.50,1.50,0.059,0.015,0.843,-1.914,-0.381,7.614
# remark: robobot/cmd/ti/rc 0.070 0.193 1744827015.0217202
1744827015.02,-1,0.121,-0.013,-0.087,6,-0.235,0.193,-0.083,20,0.126,-0.087,0.126,-0.087,1.50,1.50,0.080,-0.033,1.232,1.046,-2.457,5.692
1744827015.03,-1,0.121,-0.013,-0.086,6,-0.235,0.193,-0.083,20,0.126,-0.086,0.126,-0.086,1.50,1.50,-0.017,-0.035,0.932,3.213,3.983,6.485
# remark: robobot/cmd/ti/rc 0.070 0.192 1744827015.033757
1744827015.03,-1,0.122,-0.013,-0.086,6,-0.236,0.192,-0.083,20,0.126,-0.086,0.126,-0.086,1.50,1.50,-0.017,-0.035,0.932,3.213,3.983,6.485
1744827015.04,-1,0.123,-0.013,-0.084,6,-0.236,0.192,-0.096,20,0.127,-0.084,0.127,-0.084,1.50,1.50,0.124,0.031,0.787,-3.227,-6.302,5.966
# remark: robobot/cmd/ti/rc 0.070 2.157 1744827015.045023
1744827015.05,-1,0.123,-0.013,-0.084,6,-0.346,2.157,-0.096,20,0.127,-0.084,0.127,-0.084,1.50,1.50,0.124,0.031,0.787,-3.227,-6.302,5.966
# remark: robobot/cmd/ti/rc 0.070 2.215 1744827015.052516
1744827015.05,-1,0.123,-0.013,-0.084,6,-0.342,2.215,-0.083,20,0.128,-0.084,0.128,-0.084,1.50,1.50,-0.026,-0.012,1.224,1.870,3.403,3.586
1744827015.15,-1,0.124,-0.013,-0.084,6,-0.342,2.215,-0.083,20,0.128,-0.084,0.128,-0.084,1.50,1.50,0.077,-0.036,0.788,0.771,2.243,6.516
# remark: robobot/cmd/ti/rc 0.070 -0.001 1744827015.1481369
1744827015.15,-1,0.124,-0.013,-0.083,6,-0.347,-0.001,-0.083,20,0.128,-0.083,0.128,-0.083,1.50,1.50,0.077,-0.036,0.788,0.771,2.243,6.516
1744827015.15,-1,0.125,-0.013,-0.080,6,-0.347,-0.001,-0.061,20,0.129,-0.080,0.129,-0.080,1.50,1.50,0.021,0.043,1.122,-1.487,-1.846,1.267
# remark: robobot/cmd/ti/rc 0.070 0.332 1744827015.1493278
1744827015.15,-1,0.125,-0.013,-0.080,6,-0.348,0.332,-0.061,20,0.129,-0.080,0.129,-0.080,1.50,1.50,0.021,0.043,1.122,-1.487,-1.846,1.267
# remark: robobot/cmd/ti/rc 0.070 0.266 1744827015.150229
1744827015.15,-1,0.125,-0.013,-0.070,6,-0.354,0.266,-0.426,20,0.130,-0.070,0.130,-0.070,1.50,1.50,-0.037,-0.135,0.998,4.464,3.830,6.607
1744827015.15,-1,0.126,-0.013,-0.067,6,-0.354,0.266,-0.426,20,0.130,-0.067,0.130,-0.067,1.50,1.50,-0.163,-0.388,0.931,6.020,-4.166,25.192
# remark: robobot/cmd/ti/rc 0.070 0.328 1744827015.151124
1744827015.15,-1,0.126,-0.013,-0.064,6,-0.357,0.328,-0.426,20,0.130,-0.064,0.130,-0.064,1.50,1.50,-0.163,-0.388,0.931,6.020,-4.166,25.192
1744827015.15,-1,0.127,-0.013,-0.054,6,-0.357,0.328,-0.739,20,0.131,-0.054,0.131,-0.054,1.50,1.50,-0.172,-0.307,1.003,-9.666,0.473,43.564
# remark: robobot/cmd/ti/rc 0.070 0.239 1744827015.152128
1744827015.15,-1,0.127,-0.013,-0.054,6,-0.359,0.239,-0.739,20,0.131,-0.054,0.131,-0.054,1.50,1.50,-0.172,-0.307,1.003,-9.666,0.473,43.564
# remark: robobot/cmd/ti/rc 0.070 0.152 1744827015.1526668
1744827015.15,-1,0.128,-0.013,-0.044,6,-0.356,0.152,-0.943,20,0.133,-0.044,0.133,-0.044,1.50,1.50,-0.095,-0.359,0.848,3.609,1.541,59.250
1744827015.15,-1,0.129,-0.013,-0.039,6,-0.356,0.152,-0.943,20,0.133,-0.039,0.133,-0.039,1.50,1.50,-0.046,-0.438,0.849,6.905,-7.614,75.302
# remark: robobot/cmd/ti/rc 0.070 -0.017 1744827015.15313
1744827015.15,-1,0.129,-0.013,-0.031,6,-0.349,-0.017,-0.943,20,0.133,-0.031,0.133,-0.031,1.50,1.50,-0.046,-0.438,0.849,6.905,-7.614,75.302
1744827015.15,-1,0.130,-0.013,-0.016,6,-0.349,-0.017,-1.143,20,0.135,-0.016,0.135,-0.016,1.50,1.50,-0.072,-0.362,1.190,-1.273,4.471,88.394
# remark: robobot/cmd/ti/rc 0.070 -0.129 1744827015.153754
1744827015.15,-1,0.130,-0.013,-0.016,6,-0.341,-0.129,-1.143,20,0.135,-0.016,0.135,-0.016,1.50,1.50,-0.072,-0.362,1.190,-1.273,4.471,88.394
# remark: robobot/cmd/ti/rc 0.070 -0.298 1744827015.1584268
1744827015.16,-1,0.131,-0.014,-0.000,6,-0.325,-0.298,-1.474,20,0.136,0.000,0.136,0.000,1.50,1.50,-0.109,-0.485,0.831,7.302,3.647,102.554
1744827015.16,-1,0.131,-0.014,0.006,6,-0.325,-0.298,-1.474,20,0.136,0.006,0.136,0.006,1.50,1.50,-0.124,-0.576,0.774,7.210,-8.926,122.421
# remark: robobot/cmd/ti/rc 0.070 -0.259 1744827015.158869
1744827015.16,-1,0.131,-0.014,0.016,6,-0.319,-0.259,-1.474,20,0.136,0.016,0.136,0.016,1.50,1.50,-0.124,-0.576,0.774,7.210,-8.926,122.421
1744827015.18,-1,0.132,-0.013,0.036,6,-0.319,-0.259,-1.687,20,0.137,0.036,0.137,0.036,1.50,1.50,-0.004,-0.307,1.242,3.487,2.182,135.025
# remark: robobot/cmd/ti/rc 0.070 -0.179 1744827015.1832588
1744827015.18,-1,0.132,-0.013,0.036,6,-0.306,-0.179,-1.687,20,0.137,0.036,0.137,0.036,1.50,1.50,-0.004,-0.307,1.242,3.487,2.182,135.025
# remark: robobot/cmd/ti/rc 0.070 -0.425 1744827015.1840682
1744827015.18,-1,0.133,-0.013,0.056,6,-0.289,-0.425,-1.913,20,0.138,0.056,0.138,0.056,1.50,1.50,-0.013,-0.405,0.750,8.248,1.541,146.896
1744827015.18,-1,0.133,-0.013,0.064,6,-0.289,-0.425,-1.913,20,0.138,0.064,0.138,0.064,1.50,1.50,0.005,-0.384,1.032,6.447,-4.379,159.866
# remark: robobot/cmd/ti/rc 0.070 -0.459 1744827015.1851242
1744827015.19,-1,0.134,-0.013,0.076,6,-0.273,-0.459,-1.913,20,0.138,0.076,0.138,0.076,1.50,1.50,0.005,-0.384,1.032,6.447,-4.379,159.866
1744827015.19,-1,0.134,-0.013,0.100,6,-0.273,-0.459,-2.083,20,0.139,0.100,0.139,0.100,1.50,1.50,0.077,-0.306,0.893,3.884,3.708,170.059
# remark: robobot/cmd/ti/rc 0.070 -0.468 1744827015.1936471
1744827015.19,-1,0.134,-0.013,0.100,6,-0.255,-0.468,-2.083,20,0.139,0.100,0.139,0.100,1.50,1.50,0.077,-0.306,0.893,3.884,3.708,170.059
# remark: robobot/cmd/ti/rc 0.070 -0.602 1744827015.215167
1744827015.22,-1,0.135,-0.013,0.123,6,-0.233,-0.602,-2.291,20,0.140,0.123,0.140,0.123,1.50,1.50,0.133,-0.312,0.655,8.736,-5.508,179.276
